title,price,price_text,condition,shipping,location,seller,watchers,sold_count,time_left,buy_it_now,free_shipping,best_offer,auction,link,image_url,scraped_at
For Apple iPhone Series - Time Flies Fast Theme Print Mobile Phone Case Cover,7.78,$7.78to$12.97,Brand New,N/A,Located in Australia,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/273943388993?_skw=iphone+case&itmmeta=01K3FR0TF3CR9BYDH7RRDE5QZE&hash=item3fc84c6341:g:0yIAAOSwaQJdOS~Z&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dGKfQ3Kse6kMzMVbMbu6JLTxnFmpI1XfKCdswwnJ%2B0o5YXRJ3BpWgtIJVE2PgoU9QK08ylN6Vot4TfECp%2FMIvSWJQ9vGLxKHoOYDEEw2yXL2Ub6kSezn1WS0gDLA8U4qho%2BUbaoPqAb899KPvFl6bSIjp8zG3jzz0r5Mbp3n%2BhWuuK28cD%2Fe5%2FfG5GeIN%2Fa9Lrsz9gpEm62M2ZHPrMG0%2B%2Bo873zlwgln7NB5WZIjmcqQ%2BXmvaZ6rBjDeEEPXjQJwE%3D%7Ctkp%3ABk9SR4qqg_ibZg,https://i.ebayimg.com/images/g/0yIAAOSwaQJdOS~Z/s-l300.webp,2025-08-25T12:33:12.043229
Genuine Apple Silicone Case for iPhone XS Max Pink Sand - Open Box,8.99,$8.99,Open Box,N/A,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/375555074795?_skw=iphone+case&epid=7027570140&itmmeta=01K3FR0TF30N3BAZQBRP1Y3KDM&hash=item5770d3aaeb:g:G9EAAOSwXBllByFN&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dUDvzDL5XYYzy%2F3ace1cH2awbXYDKnzdsUsHa%2BJIV5lzeeTmBc%2BRwXchaq8jB6zsi0uTDVsaM4ZQoQr15kJF6UjNgUnIx9BJKhOemu%2Fbzo7JRXwXCtv9%2Bfe0abHVKk5RFAMUe23y25U7H74oHWng%2FQ5JWQCZAAaFhch8WiV%2Fa%2FSC8UfprmQ5UQ5ePZwBTMGMuHH4L%2BD%2BurgdyHmIj5NnSHqcwu85HldUVJ1lgOcjTsv0QcuSo%2BGm%2BYXRL%2FJcVcVRw%3D%7Ctkp%3ABk9SR4qqg_ibZg,https://i.ebayimg.com/images/g/G9EAAOSwXBllByFN/s-l300.webp,2025-08-25T12:33:12.060041
Genuine Apple Silicone Snap Case for iPhone 11 Pro - Black - Open Box,12.5,$12.50,Open Box,N/A,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/375555074797?_skw=iphone+case&epid=16047522511&itmmeta=01K3FR0TF3F1NKWRQGQX269GAD&hash=item5770d3aaed:g:hx8AAOSwOktlByCX&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1c6bA%2Fg%2By4lb50leumbMaYR4bEHEh3lNe%2F2yFmIoHace%2B%2F4x1x6Av3x6KRE04WQH%2BrPzx2q5XTmvEfBe5Msw9qsPOM0XA8qQy1GUXA0opXa91r2NgoaL0VA78J5XF8z3mL%2FyHQWYHAMSS%2Bh3RDhJBodstYk7pb7CIceWU6PYxblh2spYlwJgpkhfHkX3FNViNLXda3RnxzeBKW%2FnAHJ4kxn7FjhGNYHF6wtYtq1%2F2JksaD0Xb3BjkIhbBMWAnlQJso%3D%7Ctkp%3ABk9SR4qqg_ibZg,https://i.ebayimg.com/images/g/hx8AAOSwOktlByCX/s-l300.webp,2025-08-25T12:33:12.060041
Copy of Magnetic Tough Cases,27.37,$27.37,Brand New,N/A,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/395492544015?_skw=iphone+case&itmmeta=01K3FR0TF3S3JV65GHRF4FZ9Z1&hash=item5c15314e0f:g:pt8AAOSwC7tmekh8&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fC2J23xXfuriUvy7iWH30U%2BcPnxMpSy4oDM5wWd%2FVRHW9lcN7jXBOw1vaqb08QkyzwAk8B2kOgSfCrQ%2FyPn2ds21QWkfXjzfsFvTynCvuhjspHvtbBTwqwAFVksWU2VXVtNcTpC1f%2BNry0rYYcS8NvXUp49e5Qw60c4bbHB6q4UA0lNEEgmx6RDHkYyv2pBTZa0pnR4IMPsSVCdg70qmpbR81lovCimRgaJVr1db7qdKpVrkPtyY2JqqU4iI4dvqc%3D%7Ctkp%3ABk9SR4qqg_ibZg,https://i.ebayimg.com/images/g/pt8AAOSwC7tmekh8/s-l300.webp,2025-08-25T12:33:12.060041
iphone 6 case lot-6 cases for sale protective good condition,15.0,$15.00,Pre-Owned,Shipping not specified,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/144019316806?_skw=iphone+case&itmmeta=01K3FR0TF3722E5VS4D4P65HCW&hash=item2188386046:g:QEgAAOSw05BgcIdh&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1d9BqC9KeqDEPjx766dx8jklDtFkVaEGfNHI2ebqYaPA%2FljNd5wYsv96zD3Pb%2BDNoPlKoiRzV20%2FLWcGMPtm5cYGL%2FFYrz8U0rnJ9UtH33Ts%2BCyCdq3hdiASbU0KpsbEd2J5FoQVB0Vn2a6OSkd2U1d1Bft74ji1nmZbDY%2Fen3yu6lZ6KtA7gwn69%2FgpcBFKju5TLtNURKZiKbQmbJEhdGTIG4sEheDERXhdetijmqF%2Bc05H1esOEwglXJajxSuHzE%3D%7Ctkp%3ABk9SR4qqg_ibZg,https://i.ebayimg.com/images/g/QEgAAOSw05BgcIdh/s-l300.webp,2025-08-25T12:33:12.060041
ANTSTURDY case iPhone 16 Promax,24.99,$24.99,Brand New,N/A,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/365625656149?_skw=iphone+case&itmmeta=01K3FR0TF3YTXWCQ0K7N46DW0T&hash=item5520fcc355:g:-UwAAeSwAsdoMp2N&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1drGJ0ACOGBXHVNAdlBb%2BGy%2BVoLgMuKtkTRPs1iigjt2S58wszZ3wLGKar0YEgT7YI0VIEYU9TQcqdfTjud38okiNIdAU2JDpeH0N6Gu0KTTG%2F33KDdohhEHUpLYC1FgyjEoPGCGFkfJ0Kl%2FPNf%2F34hV%2FG%2FTPVVIpCYdpbbkTuF2xjQkQJhWcBwyMqcaxMyxPA50fN87sQklQws4B7E5t2n%2B4pf6He4QOZgfmhWoSD0iuV5zHBMi68gQkkcYgC5fPw%3D%7Ctkp%3ABk9SR4qqg_ibZg,https://i.ebayimg.com/images/g/-UwAAeSwAsdoMp2N/s-l300.webp,2025-08-25T12:33:12.076592
"Diaclara iPhone 15 (6.1-inch model). It is a full-body, rugged case with a...",3.99,$3.99,Brand New,N/A,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/357172082625?_skw=iphone+case&itmmeta=01K3FR0TF3H0S3CH2HXNNXYHDH&hash=item53291d77c1:g:wvkAAeSw5mhoW3yQ&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dNwUdxJpETJBm6n4rK4jzFpSExCe1CohGYcI6fK0trL1hO63O7HN%2F3Wbv8I62I3tVPS3G9IlbJin%2FvQ6WwBK57G%2FRFlmn%2FQG2z7FsFj%2FHXXwoUGbYhFtCD4LgvUJJI3%2F6dvv%2B0Y%2BmXu0YC9SICU37%2FuH4WGpgXb9ZNwSmnmt02E93yJrti8IxWV9VN%2Bfm4Dks%2B%2Bjq9cWnJwNb0stnQDsjIhtEKjnAySRebB8oBlU1Neln53Z4tHzkpOs7tVe0%2Bmj8%3D%7Ctkp%3ABk9SR4qqg_ibZg,https://i.ebayimg.com/images/g/wvkAAeSw5mhoW3yQ/s-l300.webp,2025-08-25T12:33:12.076592
"Phone Case, Tropical Sunset Tough Case - Summer Vibes, Beach, Gift for Her,",28.94,$28.94,Brand New,Free International Shipping,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/205376181039?_skw=iphone+case&itmmeta=01K3FR0TF3RQB9JY6QT9YDF25Z&hash=item2fd15fd32f:g:S58AAOSwzgpn4jH-&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cVlqbTYtdgeTs9cyrFZQqQhmcAKrMoraAmxbCIceB83KrmofmkbDwwkqKv3OwTCS6Li--8WHwey5GoKqn4UeDL%2BJXnH39KbFkiqeFYOsD4QjXg8F0vg05VvwRNcCi8h2SP7GIBTP20iy4stBPVBdRb1tILGjAQpA7eS1rRD7XJeDotb8Kfc2ykaC4dQ5UieUdPKh9NcXMHPtdOJ5Eounj9MuT1y5qVYE0xrjqY7jdauS5Abf%2FwcHUDpwfPOMQ3Xpk%3D%7Ctkp%3ABk9SR4qqg_ibZg,https://i.ebayimg.com/images/g/S58AAOSwzgpn4jH-/s-l300.webp,2025-08-25T12:33:12.076592
MAXPROTECT iPhone16 Case with Len Protector/360°Rotatable Ring Stand,28.99,$28.99,Brand New,N/A,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/205446040321?_skw=iphone+case&itmmeta=01K3FR0TF33JGYSV89P2PYH7Z7&hash=item2fd589cb01:g:6rQAAOSwiEtoCxE3&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fW9IcZi%2BE2hWXLqRwMdzGF%2F2ICR6PtTbA97kDQe62LYJ8XATRM%2BFM2DUxyF90gubQE%2FUP53yY6UojJyOF0GHzBxIhhl%2BbS5N68sxvPnL1LOBISXEOwa6RT6adMVdc%2B70N5TwMaMLfdh99sBu3WWzLG49o1SuoI4OhbDyjQvwUt%2B%2FOk41SfZDgNVKwv%2FZeIxWmJ0j%2Fzxn1sNCXTzH9nlDhfYlVhKyYH9FO2uNqL2brwX8NNsKCFTpaO7mwpzmph4%2B0%3D%7Ctkp%3ABk9SR4qqg_ibZg,https://i.ebayimg.com/images/g/6rQAAOSwiEtoCxE3/s-l300.webp,2025-08-25T12:33:12.076592
For Apple iPhone 7 | 8 - Shockproof Fashion Design Dual Rugged Cover Case,12.99,$12.99,Brand New,N/A,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/233413944172?_skw=iphone+case&itmmeta=01K3FR0TF3JT082K99KHNFJDHE&hash=item36588e236c:g:c30AAOSwv~dd22Ta&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dWT2Fi6oyZNUDGj3ECahcIC1G2wxcnMyIF1mGp7q3rThslXWI2WCczRSKL0MJCK0vhYchYygurdwP9Y5JmyqGSbKrLOVu5mIul8Jgi8CzzKD9gnd%2BZuxRKr3PRcVZugIreD7K7z6Ew89RAJhWD4iRKGpemCFdTHQUCM1qIaNpQx54nE9%2BC2Ymb23JjDot70dU62YMQRUztzhYkKVAttsE8nCqdOcoK5H3CXx59n6uS6%2Bq%2FrLKQ9vo55I5gRrOQQxk%3D%7Ctkp%3ABk9SR4qqg_ibZg,https://i.ebayimg.com/images/g/c30AAOSwv~dd22Ta/s-l300.webp,2025-08-25T12:33:12.092944
