title,price,price_text,condition,shipping,location,seller,watchers,sold_count,time_left,buy_it_now,free_shipping,best_offer,auction,link,image_url,scraped_at
Heyday Apple iPhone 13 Case with MagSafe (White Marble),6.99,$6.99,Brand New,N/A,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/195677768766?_skw=iphone+case&itmmeta=01K3FQZX6VQ7BGQ16BS5NYVEGC&hash=item2d8f4dcc3e:g:-dwAAOSwUf9kMfvh&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dkfAD2uv%2Fw5eo9CSRuFKTqKt4LJju0Z0Y8hx%2FWE8Sm%2B%2FXj6WuttlZjGFzncR%2BKokigzlzFQXQY3XA90Bvr5br%2Bdd8D4%2B5yJ2qb7LIKwZDmgeFv7ufT2NE1Zhpn%2B%2BbFgXtZWf2Vp1qK32X7sloCa2P2c%2BaInRCYCyYtBWIhsnQYaiWN4h1Sxw3SmoOjFsedvwF7vv05%2FMCcq7WS7mwDJsQEfsgfoh3rZLgCmbZBL8mNG5%2BptAhWlfFHXloi6tgL99Y%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/-dwAAOSwUf9kMfvh/s-l300.webp,2025-08-25T12:32:42.591491
For Apple iPhone 13 Mini - CAMO Hunting Shock Proof Dual Layer Rugged Cover Case,12.99,$12.99,Brand New,N/A,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/203666403740?_skw=iphone+case&itmmeta=01K3FQZX6VC130JQJNRYN6066X&hash=item2f6b76b19c:g:Z6EAAOSwOP1hdivq&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dLptNc%2BDK47OXbua%2BNc7zgq%2Bibyz9WiV88NQUWFjBUT%2Fwfi45dZUZ4l%2BXp2YKXnmCbeb%2FKW6S%2FA%2F7KQhyAmvsUfSJVhH9%2BC3Kxe%2BdF1Kr5DoeWzHvU1%2FsMowh3u38m2JwL0lqOrnT66Mg7i7OjaOZ%2FMZ5XHqA3akgSp83swrzyc6aqy%2BnSSIgxkC%2FcKt8tR0mLHYdu7GcsRz1gh%2B43o2NQsPcHuJk%2FBaKyW9KPtp8HLhT5BkLFPc5DLeKxRCHqmD%2BuzuZzKJkWPew3ynI81gBt6OD3%2F5JZxrGxI%2BMHDS4zxA%3D%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/Z6EAAOSwOP1hdivq/s-l300.webp,2025-08-25T12:32:42.595723
BodyGuardz Ace Pro Slim 10' Drop Protection Case Apple iPhone 12 Mini /13 Mini,5.99,$5.99,Brand New,N/A,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/386145736996?_skw=iphone+case&epid=13047942551&itmmeta=01K3FQZX6VZ41K735Y567W1VED&hash=item59e8145924:g:mV8AAOSwxBllEQ2p&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fzPx3F3OpRQQBcuYViCynnUousDKapZFrv8aI0STfkyv9JghKMF9FnZeCJrwEnCn5Icgs90Jda3IxYus0QE7xQBHdIBuz8gdtc0Xwf%2BCS%2FaJ7rfcVvNk43aYQFIXDGiRbThIF4KJKR6xCqOytgh9mi2iRtrpPBu8w5sdiTMAdTH1WKJBG8BpbifR1CbHKZps6oIdR5YnQGkfTBi1RasmworTN9JpFW25gO5SqXRJ8cnxpwc9%2FExxsolS0y8no1rvVtDUfvrMs9tB1Le60PUF%2FX7sPhuQ1xqPORtJ00P45ysg%3D%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/mV8AAOSwxBllEQ2p/s-l300.webp,2025-08-25T12:32:42.598724
For iPhone 16 Pro Max 15 14 13 12 11 XR Phone Cover Shockproof Case Water Rose,13.29,$13.29to$15.19,Brand New,Free International Shipping,Located in China,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/396651063428?_skw=iphone+case&itmmeta=01K3FQZX6VQCFV1V4PGTYTGRJ2&hash=item5c5a3ee884:g:0TMAAOSwgCdoMp3Q&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fKkEuc6qavuxJVdEqDKZwKQgPn2gtMfYAlare19xbctS1XI9QQaGWFcrOh05W02Dxu2Aje0q9ougK2tNWkOp%2BimXHjk26YWAhbgNuinOrAu8KOXVQ06HUXqk%2FoRYaq6585OFY98xhOUSKcHxASUAB9%2BC7zbR6CHAVDL4f%2FEyCJyVI9RTqZFhCVovJDmoTnVydMsUnHqFhppZinUnJqunWthIeOLu8Kv5cELpp4sOUWJ3V4TU1Ud1KrNfb88Bg%2Fn60%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/0TMAAOSwgCdoMp3Q/s-l300.webp,2025-08-25T12:32:42.601723
Apple iphone 12 Nier Automata phone Cover Case + iPhone 12 Camera Case,37.99,$37.99,Pre-Owned,Shipping not specified,Located in Puerto Rico,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/146413183467?_skw=iphone+case&itmmeta=01K3FQZX6VSXERNQBXV64KZGNE&hash=item2216e7e1eb:g:9zUAAOSwOKNnvVTt&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cYusQ0J1yu1HN0hA6wdVQ%2FIbwYkWcd8eP5pMzkOev6fJ1Xp4Sm2p4DdIWcpu2MAmwIYJfoy0Po3bM3D0ErkI6yiJ5aHLiqgwugkCXdp%2BVgJ1AWjWIhsuAZpjcC7EjQQSZs5ERGYcpjPshpDE3%2Bu3anp0%2BmAqyd6fKi6hnS%2FX7V6lm0elXepXVjNC%2Bu03thnO%2BLvBpC9GpN7OT52MUX1wxg%2FLb%2FcnSDUTjmTuPCmi3%2FkH1GnVFZMQP9LlLSTXUW4lHblgngG59S2cUxaiRltZcDq5MHJEUg0b3BN%2BfkbejcRQ%3D%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/9zUAAOSwOKNnvVTt/s-l300.webp,2025-08-25T12:32:42.604723
For Apple iPhone Series - Time Flies Fast Theme Print Mobile Phone Case Cover,7.78,$7.78to$12.97,Brand New,N/A,Located in Australia,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/273943388993?_skw=iphone+case&itmmeta=01K3FQZX6VH0WKBDFDSSPARANF&hash=item3fc84c6341:g:0yIAAOSwaQJdOS~Z&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dGKfQ3Kse6kMzMVbMbu6JLTxnFmpI1XfKCdswwnJ%2B0o48eE8ZMz86j4VSniCnCvFS%2F6Zo%2BxX92S%2FS2ATUYoxa9g%2FmvLp6F9Oz1iO4gWcG5BDS8dqHApljCiYXQUGHIRD5MRtgMIy18plg0PmB69%2FkEmP2EuIe8cI7RxrjTUZbCoW2sJcfLWk76x%2BFYXIyBeJYWy3bqABDBVTDKQRP6XYeWSRyae1TLz%2BdQeR2Pq2G6otZdm9zwrsqu9hUnPdB9lOg%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/0yIAAOSwaQJdOS~Z/s-l300.webp,2025-08-25T12:32:42.609738
Genuine Apple Silicone Case for iPhone XS Max Pink Sand - Open Box,8.99,$8.99,Open Box,N/A,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/375555074795?_skw=iphone+case&epid=7027570140&itmmeta=01K3FQZX6VNC6NFZR1QJQ3B2J8&hash=item5770d3aaeb:g:G9EAAOSwXBllByFN&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fAOP9jT9zNU7IzRE9NJFcs5886bVpNah4D%2Fd7Ljbqz7wG%2FFLMw0XJ16PY04Z9abJ%2FgpvXAa%2B%2FRr%2B0S5h0HeJ5j4Bj4hUBa%2BjllVhMUJvn4qOFPiNUS2JsqvcFsqZo7PmHhb059H%2FKSX2frl%2FHVThHYIwzC%2BT52ovJeBlWvzvpU8lQxYBqZB39Z3n09ztrDeRAqXpuy8piooxlsb3WWIxJ7K7739c2yrwsaw40LsxpGm9isVq9R8tX3J%2FNvLbes4BK%2FI1wnWx887x1InRRA2sxOmzx5IwUKbdENpfK5LKchag%3D%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/G9EAAOSwXBllByFN/s-l300.webp,2025-08-25T12:32:42.611723
Genuine Apple Silicone Snap Case for iPhone 11 Pro - Black - Open Box,12.5,$12.50,Open Box,N/A,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/375555074797?_skw=iphone+case&epid=16047522511&itmmeta=01K3FQZX6VMPCHRKBZFFK8CD06&hash=item5770d3aaed:g:hx8AAOSwOktlByCX&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1c6bA%2Fg%2By4lb50leumbMaYR4bEHEh3lNe%2F2yFmIoHace9Rjz2TTw8VNW%2F6xsiICL%2FRJ8KeK7qN2tOecspLnIarUBv2SbiuM2SYvx60CAs3%2Fdc5n7nUi6QQX6ThsfSE4bTXL1o1bAaDNJrtQZx2jIXfUdImfx1TxfBKa%2FYbk9U1BMwjHzJeQR9mPdIGYQPB5rAGqOQfBLAvvOUVSg8sdWLVGbRhbazUgbJjfPIQOEP40SD4IXGesTBElPg1w8czXF6s%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/hx8AAOSwOktlByCX/s-l300.webp,2025-08-25T12:32:42.611723
Copy of Magnetic Tough Cases,27.37,$27.37,Brand New,N/A,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/395492544015?_skw=iphone+case&itmmeta=01K3FQZX6VZS5DTQATAVY413W3&hash=item5c15314e0f:g:pt8AAOSwC7tmekh8&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fC2J23xXfuriUvy7iWH30U%2BcPnxMpSy4oDM5wWd%2FVRHdktSsuaLhY0OibTCUKbtZsegH8gyN4ycAiPR%2FE2VMkv2%2FhbGRyCh07wgmrLP%2FvMDeDqttduLLulPIFAlXd8ap2L0TvELl%2Brhx4Jf1xq6WHC0SQJY0QiaN%2FZhxv%2BoKzinCkWCbKEze5jz00Tzp5wZWDGAttvP4XQC9RR1IiQieevjWezgQaQssGWHX3A0vDLmrH4qqxoKPIfSxMVCfe%2BYeg%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/pt8AAOSwC7tmekh8/s-l300.webp,2025-08-25T12:32:42.611723
iphone 6 case lot-6 cases for sale protective good condition,15.0,$15.00,Pre-Owned,Shipping not specified,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/144019316806?_skw=iphone+case&itmmeta=01K3FQZX6V2K7TY663DV9V93WT&hash=item2188386046:g:QEgAAOSw05BgcIdh&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1d9BqC9KeqDEPjx766dx8jklDtFkVaEGfNHI2ebqYaPAykHozRJTf2El7asTKoOMHrsMzuXOB6Ao%2BtAUYgbgTgfAeoWteY3SweCoBD8%2FFDU7tY04keLaiVK8%2B%2BpKaCCmvgwnvBygE%2Fly4hJue5ale7CMiysaigd1CKPPdneeNXpFuxbBiDjwNMnGvtdX1NdTnfKa6XZPcfzGawKFcwfQhFT8%2FNVDFW10W8RdYH2YNl1T8AzQUH4%2FmhJ94BN9I6Fu0g%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/QEgAAOSw05BgcIdh/s-l300.webp,2025-08-25T12:32:42.625928
ANTSTURDY case iPhone 16 Promax,24.99,$24.99,Brand New,N/A,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/365625656149?_skw=iphone+case&itmmeta=01K3FQZX6V1K283PNDWN2SG01S&hash=item5520fcc355:g:-UwAAeSwAsdoMp2N&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1drGJ0ACOGBXHVNAdlBb%2BGy%2BVoLgMuKtkTRPs1iigjt2U6hx%2FWdD802Nv86tvXo8xiNHM7I3sbrDOLNcFur0JKq7c4Pbm4ZsOF3gemTvjNzkWk%2Fw83uvY6hjMjm8ekQAJaLR65BHLJgh16A65yc9Zk27ZzVomZ3nqliJ9GnsmukbxfQMHzPru28afwNSL0MkRq001cKoXt0%2FTKNbunQ1JfwzRmyluzaZbe7zkP53Ufvj22pkgs27wF0Gw0Q6f2Js1E%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/-UwAAeSwAsdoMp2N/s-l300.webp,2025-08-25T12:32:42.625928
"Diaclara iPhone 15 (6.1-inch model). It is a full-body, rugged case with a...",3.99,$3.99,Brand New,N/A,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/357172082625?_skw=iphone+case&itmmeta=01K3FQZX6VDG6NPMC6G4H768YT&hash=item53291d77c1:g:wvkAAeSw5mhoW3yQ&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fvZZDZIUiTiq%2Fh8hsPjbZOUh1MraWXYvBKq9LnRmH4BBBDBlpuO8ed9d5fVs%2FKgFfBv0JKbJ%2BAxqLfyaEDodfSNYKApLrG%2Bvus0T7pu3WTXNDMl988vUqQMKekE6FrY%2BArOZIcFpA8ODM3Gz1agoyJkTJtBb5n%2FPO3Td66iKvxpB2u7UzRxX07D82O%2BArDc%2FYDVj9oesw2QQzK0N1wSKyGkt%2F%2B8Cosr6dGQ3dIme8F%2BTq0biIXFthXnwqMSXG4YKj7qXffOG19GFNiDpBJ6aMg9RJ9WiJN3%2BvMxU5EpEWjOA%3D%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/wvkAAeSw5mhoW3yQ/s-l300.webp,2025-08-25T12:32:42.625928
"Phone Case, Tropical Sunset Tough Case - Summer Vibes, Beach, Gift for Her,",28.94,$28.94,Brand New,Free International Shipping,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/205376181039?_skw=iphone+case&itmmeta=01K3FQZX6VNS6QZVWFEDCQWNZ7&hash=item2fd15fd32f:g:S58AAOSwzgpn4jH-&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1f5kKg%2Bbi%2BkF2SGtt3CgfhcuMd45gjSfn1%2BXnQkJkQLJxSMIHWynnI8SdaqtTFLhWUpJB%2FqVkxbmCRVKxVmye4xH%2F0OjtUi8Q9snfEpKZ4Y54wcEAatwSLpnz54pz73kqKyYZbxEGmarvmNCI%2B4zhRoqWPKf8HWp2qckOq6qQCixUsCWBaJXlYXha4y8cdc2GiX8v3%2BjsdyoWpJyOZQVnCImCKKOZJe8K8E%2FMCfredL%2B9TzPO636CXTy1m3Yv7dxh9xy9Bjd1RaZ3sozkAc7ETOgx2xzO%2FO%2BnS5nqxZ15wSCQ%3D%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/S58AAOSwzgpn4jH-/s-l300.webp,2025-08-25T12:32:42.625928
MAXPROTECT iPhone16 Case with Len Protector/360°Rotatable Ring Stand,28.99,$28.99,Brand New,N/A,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/205446040321?_skw=iphone+case&itmmeta=01K3FQZX6VRA8G49CQ2X27EJ2E&hash=item2fd589cb01:g:6rQAAOSwiEtoCxE3&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fW9IcZi%2BE2hWXLqRwMdzGF%2F2ICR6PtTbA97kDQe62LYKlwTLr2c5fWn%2B4H5vxglHgdCO0W%2Fu12YG9OPPHF5m65YV4YLaPUL%2BDvR7fqguzac%2F67Euy1XWzThdyYegh6%2FUAUHR2JqCwHYvgqLRl52%2BexeA9OSw1ciyO4dC3mhO5xG%2F1FBnedo7Oma%2FVzJtljbSVcwdwwPF0RxY0FssfeBCxQYX7%2BBkD7Ui6xtGjPXeVU5jvzIlN8TD0n0cam3sLvGpY%3D%7Ctkp%3ABk9SR7TV__ebZg,https://i.ebayimg.com/images/g/6rQAAOSwiEtoCxE3/s-l300.webp,2025-08-25T12:32:42.642529
