title,price,price_text,condition,shipping,location,seller,watchers,sold_count,time_left,buy_it_now,free_shipping,best_offer,auction,link,image_url,scraped_at
iPhone 11 Case,10.5,$10.50,Brand New,Shipping not specified,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/264807087867?_skw=iphone+case&itmmeta=01K3FQVK6NQ8KKNMNRXN94QBYM&hash=item3da7bb7efb:g:3QMAAOSwm7VfG7Q0&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fSufBVlZanrV4rCCqdsw803blvRUJTgT5MM2zupoOoqC4orMlQnTV4m451fbjcu4m63DemGBm2qwkMxq%2BIfbCZ7n8%2Bzj5%2FfD95Salyx1MTLWLP4frDVaZj1vzzugX8QG6oQ00wClVSCLvVpcKYbFrOC2HexI1u3JFlJ8cg7XBIxYK51hwaVbb9phapHNQWOO8rOTZPJTgnXJ0JKKirYrAH71GJwM35pfFhfytGaigPukQZxUhUyVxbLbjEtGhIHKQ%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/3QMAAOSwm7VfG7Q0/s-l300.webp,2025-08-25T12:30:21.665176
Gourmandise iPhone 13 Case Cover 6.1 Hybrid Glass Mr. Potato Head A MPH-55A,40.2,$40.20,Brand New,N/A,Located in Japan,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/165400913787?_skw=iphone+case&itmmeta=01K3FQVK6NPBE57YE8MX1Q5XDB&hash=item2682a9a77b:g:sLMAAOSwAK9iPUXW&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1eNoXXw1j66tgK4JQ8oPi0CRcobLRocHzHskOsvBFYT9gMg6KLvlL3xdMWy8z8L3jc8Iy8vMWpEDqQSuBV7Bzmh3g6zFAsFge9FxDwCa5%2B1URHkRHffkRxRyLJhY4Nt40%2BRMEWLn0kUOteu4O9B9CA4orvj4JW2H2EF1u3EF%2BZkfTSFJRX0jqcsnDCKHnba%2ByVzhpkl%2BI0vXTyVDc8Ne79l1qIshJo7zQfSYFmXeVxXX2QNJJfg%2BsAcCQHd7jWknBw%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/sLMAAOSwAK9iPUXW/s-l300.webp,2025-08-25T12:30:21.665176
Mercedez-Benz & Incipio 10 Iphone Cases 2 Backcases,9.99,$9.99,Open Box,N/A,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/256945735353?_skw=iphone+case&itmmeta=01K3FQVK6NFGK0CZCDCV0B7HY6&hash=item3bd328c6b9:g:x5MAAeSwiKJoMpyc&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1d8%2FZsyU4kAm5cA30x7UvUJswjV%2B6B80Y8VFGeNLia9EOrP2RSa0Hdz5XYo7LNOqCW82cRS4Ejtsz3BB3rnRxe%2F0dK5wPawIIt6s5TbZsOaB%2BCDLxdeWJ%2BrxaPrCuqncuks0RDvEbM7KlGcvvKYVjhY414SuTkB5f%2FuVao0TIlY6bHTKSrBXzU7gbqLemWd2JTh%2By6q8ijij5tsc0%2B8JeQT6eoabi9fHDuayNEQiLGh3%2BWVJXvykNNGyoOfI4KWPgQ%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/x5MAAeSwiKJoMpyc/s-l300.webp,2025-08-25T12:30:21.665176
Up & Down Magnetic Vertical Flip Wallet Phone Case For iPhone 12 Mini Pro Max,7.99,$7.99,Brand New,N/A,Located in China,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/315886193052?_skw=iphone+case&itmmeta=01K3FQVK6NNN5MK6RF8WMYNFE0&hash=item498c48c99c:g:o28AAOSwXyxnGx9O&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cgNMP%2F9g72F2PsXA17ui%2Fw%2F3BYRLwqz2KsHWdpCHYkccOcYabrxGUMaqjZgvUlUszhBTJm5XcBi%2FSYzEyD6H8r66Wd%2Flamu04jFi2sRSAyxmv3elJMQpbBxsusZKgvxv4%2FAh0LT6OUE3SqxgrMyTXBeFR7NAOHrwDplz8NELChGDV3X0TfxjFS0GGwgVvKjQxO%2B4AK3jkgJ2uKnfUJEUbYohqyD1wXsxRc1PJz8bbEXmUN4ih7rXbUA1bjRuvK5kMnkf4j328VavPAaZVbSeVti20pxu2%2FtPBDBAPI5gKX6w%3D%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/o28AAOSwXyxnGx9O/s-l300.webp,2025-08-25T12:30:21.665176
MAXPROTECT iPhone16 Case with Len Protector/360°Rotatable Ring Stand,28.99,$28.99,Brand New,N/A,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/205446030807?_skw=iphone+case&itmmeta=01K3FQVK6N6S0D4BX4SYK9VXQT&hash=item2fd589a5d7:g:BHQAAOSwQ7xoCxAR&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dor%2BVC3vQyChTTSq3vPylk73jgTV3of%2FOJFF1DNWxoezz9XIYWqTebfWzO7hRf73teHyz3gLGIKoyJjN7IOTxs71zvqZsXDHhkzRJkqXGBns5FL70SJkb3axxWJ41AwQIPC06QSKhdEv0F%2F5wFRU8EWkk8Fb%2FHIa5cqi8pe5WMEu0OVtkY8D4MXzz%2B1tG7hSOUmKm8atYcVhj1eaEy4mzMGPH2y4QVmI9y0eIQfK1D%2BEa808AWFZDXmFPdXLSAXM8%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/BHQAAOSwQ7xoCxAR/s-l300.webp,2025-08-25T12:30:21.681217
INCIPIO IPHONE 6S/6 CASE MOROCCAN SHOCKPROOF THIN SLIM IMPACT COVER BLACK NEW,13.99,$13.99,Brand New,N/A,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/383918283605?_skw=iphone+case&itmmeta=01K3FQVK6NZAV7FREFQX6B16HR&hash=item5963501b55:g:pTAAAOSwBXhgDldB&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dElBWqn7wltuy9p1mSOBOuP2iDypnSoL7GU%2Fr6GjV1mQj50vaK9JV%2BEviAA1WnHF32hQlykceFDfs40vyW7CYefUl5hqulfTX275cmliFGbSAvS1X4CZJrcIcRYP7MMD9TDPvaBeXO9Xh4VKahPUpcSVZLfkYWMQLQpgws%2BWxsY%2F5W472SvgfHZ8kIi0555iQSbumoffrmXP4603oE%2FFRZgGfz%2Fsg%2Br3a4oK2qm3kLxlKcR9Rv5ydm7UQNZDZhC3Ka%2B0TetadKQaI8E3GdPgyDIx1pM4gWU02TCUxwLpsnqw%3D%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/pTAAAOSwBXhgDldB/s-l300.webp,2025-08-25T12:30:21.681217
Gourmandise iPhone 13 Case Cover 6.1 Hybrid Glass Mr. Potato Head B MPH-55B,40.2,$40.20,Brand New,N/A,Located in Japan,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/165400914025?_skw=iphone+case&itmmeta=01K3FQVK6PN02JDHYZS3KQ26RD&hash=item2682a9a869:g:GBUAAOSwqKhiPUYC&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fTWvofqX34N9TO8c%2BWB3F3ZUdNDhehOuyUfu7prOR4Et3CMH1rH%2F8EbWLzakqi%2BSNFHt0mYEXlwivY26G9beBlo9EHe9BmVV5h8ofEfPi6tVwtORQ%2BWAh3PaAsLJV9sVsJnByd0tfqJ8vnTM%2F3QF1%2BDfS5dxQIBdeI%2F6su1Y8l0UL2IHttpQe42Azfp%2BL80hUFNPbPKilzLTibY9IOhG6KpOv9j1T585K7lq77ngAcnMcYoXdDmcq2imD%2B1VUHA%2FuA0Ice599gWakvXEW9r3DI2sm3UfuK1gnHD3QajuFA5w%3D%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/GBUAAOSwqKhiPUYC/s-l300.webp,2025-08-25T12:30:21.681217
TAURI iPhone 15 Case YJ 1+2 Black with (2) Screen Protector,5.99,$5.99,Open Box,Shipping not specified,Located in United States,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/336033169485?_skw=iphone+case&itmmeta=01K3FQVK6PAYSJ8FTA1G1K9AEY&hash=item4e3d23404d:g:FqcAAeSwHVloW3na&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1f3AkhNG4rA%2BhudaXwOht2cZKNs6i0BqIgxuVcBNQWcVhadfpSdok4jvaWlgABSYn430JAmLud0y3utm4KSHguMaTMA0bNMzd0wW1cDJZnWeXwBr9JC%2BuxKNOP7FiKwGHfn2f0z5SnixYl1ENK%2FmO9S06XUOVVqMZRGRBiyE60kOLqD%2BpEniKr%2FXEjyQHBR9DFK1qnY3r8hSeiUD94SNx2iw8MwyC%2FWKbMSCi6aUQy6YkZLFh%2FwASMR16Tf0GJ4bNo%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/FqcAAeSwHVloW3na/s-l300.webp,2025-08-25T12:30:21.681217
iPhone 6.5 Phone Case,25.0,$25.00,Brand New,Shipping not specified,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/176756695851?_skw=iphone+case&itmmeta=01K3FQVK6P2VDGMYVHNGRAMZS2&hash=item292785232b:g:ngkAAOSwz8Zna5id&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dgIFlZCvx6x%2BHMsXRldZyNlQx1QoqVmbfF0XQBqSknYEwuKgg71Bp8Eukd5TYbejr7w4Vvzu9Zlhc8woDJtTC2jUvsCFf1MAowPQEUBbyzXsfK5pV7QZcrp4oMVXPEIiP1KpPWUL%2Bhn5alNx36kHQFCDpBZoZV0VzLgJuuFybBWFVGRlH4b%2BJy5BRilyYq1GTpgM8QeN2DCkMNIjmBBz7KKkcEws0B3jLFzvj7Wly8ah2gheYlJKUPtTVGXvkGcHIqvxmx7izUBbl1P0c3OlSaJ%2FCeKap%2FFrF67mzl7%2FtIuw%3D%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/ngkAAOSwz8Zna5id/s-l300.webp,2025-08-25T12:30:21.696927
Snoopy Hello Friends Lens Guard Case for iPhone 16 15 14 13 12 Pro Max mini Plus,23.9,$23.90,Brand New,N/A,Located in South Korea,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/286673088452?_skw=iphone+case&itmmeta=01K3FQVK6P5D4XSR6PCVAN54NE&hash=item42bf0c2fc4:g:0qAAAOSwNe9oW3c6&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dl%2BZvQ6dkm7Zu5IZCVsNxbCkTA8zRxrBkwho6mRcVjHCyP1aVVHWTPSEmCqGrHVrdWXRT1HFGtv3HnX4sDtx1tDHd204Nsx%2F3%2FCneYcDGY6Ygklcn3h03gEVMTV9p5bn%2F7zKt%2Fc%2B3K%2FMnMz1PvE5QWVkinSEGSBW3uagFUEVMqFyawkJNAF7iQcS7r8eAF3IrAmu79aHgOxYrHcDAAwDvxvovHxdVQytu8E9GSoCBR%2FJAuaZOPjTaVVMpDNYkdz7tzq3MPK3m5f7v%2Fqc6Nyq4wRlQxb7mFbGRdejoIyhvehw%3D%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/0qAAAOSwNe9oW3c6/s-l300.webp,2025-08-25T12:30:21.696927
"Vibrant Slim Phone Cases, Cute Aesthetic Tech Accessories, Aesthetic, Sticker",14.5,$14.50,Brand New,N/A,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/167609878915?_skw=iphone+case&itmmeta=01K3FQVK6PSTWD30EC1WRDSRW8&hash=item270653c983:g:jREAAOSwobloW3u0&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fMhEHkmpTbjylgZB1wKdVwrJ8XbsBd3sbr6h%2F1Gy2WZrKXjjv%2BGti%2BSA4MgFNhY1fNEpgaUqVmCvd%2B%2Fq7sWWDU0igusAYQ7Fj3J1WQOU3qFdLyUlBl1sj85kAvG0otKOm%2FJ56mwaCJNqkNbIFnd4KAd7eGDWbccsL%2BK04P3uNNwLO%2FQy2kyVgq6ExI%2Fu%2BWgbsYJgsIasdLVXlnrCQT8SUpPtDB5hMtoSb1HjANQimo%2BAabu1kjK4onhEF1%2Bds6aVQ%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/jREAAOSwobloW3u0/s-l300.webp,2025-08-25T12:30:21.696927
"PBG NCAA Oregon Ducks Textured Case for iPhone 11 Pro, X & XS (5.8"")",14.99,$14.99,Brand New,N/A,Located in United States,N/A,0,0,N/A,True,False,False,False,https://www.ebay.com/itm/305226588728?_skw=iphone+case&itmmeta=01K3FQVK6P2TJJ71VAK6VYD351&hash=item4710ec2238:g:pc8AAOSwGrllOJu4&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cVXCRClSmrtgsSsWqxZM4%2Ftd0knatujIfPBOnjHD2PDjtOfUKCU5ryyKF9YHQiNG7jq%2FOPy1bozNSHZH%2FU808H0EhKeVUnTyURNNHABpbG%2F31fCPu6YyVhAgoBj5EOahx8M%2FABEDHaqDB4C%2BT2C6Jt28foEbmEZisNEPPhCX%2BHsgfrRVWakvO6FfoCW5rCLIMwQ%2BN%2Bhsa5uTlpXD25wxceKMew2QYCZRaSZLoKAjniRFAmAaPmYWiSwvXu1qNGs1mU%2BvCZ4hF98H7jnaZrdbgCqMlxcvEzWmvEr1aEXWgiog%3D%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/pc8AAOSwGrllOJu4/s-l300.webp,2025-08-25T12:30:21.696927
Apple Case for iPhone 12Pro,14.99,$14.99,Open Box,N/A,Located in Kazakhstan,N/A,0,0,N/A,False,False,True,False,https://www.ebay.com/itm/375010879288?_skw=iphone+case&itmmeta=01K3FQVK6PMT3MS4GM5A6HYF0X&hash=item575063e738:g:nqgAAOSwDaJlOJlT&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fuJSRmmbpnGvuDrf9AS8XNK6xa0hGeHICCEyotjCdkggQ5dFX4wL%2Fy53sYBufu43znBqcDOz9hTIVON0owZN9u8uIOUBMEHvDklvBDKmB4h4rPjvn4XRUDkAMCqRLAbyWyIJoZ4iZcI4CXglM%2B5a%2B86xyNmLdXaIFBseS%2BbsjU4J9NVyPuroNb4xeI8oEtt8AC1%2BvWlOQdhvTxs1xAeOFPc%2F3lQv5VWrIW9iVxvNGiDdROs3%2BeegSUZPMJ6FpGrpBzU6qS3f24x4Ln6GYG36MO7Ki6BqEunPHdkWmPVGp51w%3D%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/nqgAAOSwDaJlOJlT/s-l300.webp,2025-08-25T12:30:21.696927
Magnetic Compatible for iPhone 15 Pro Max Case with Camera Cover Military Grade,9.49,$9.49,Brand New,N/A,Located in United States,N/A,5,0,N/A,True,False,False,True,https://www.ebay.com/itm/387857204859?_skw=iphone+case&itmmeta=01K3FQVK6P36QDDAZTWPHKMVPY&hash=item5a4e17467b:g:G38AAOSw3zBnlHZo&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1ciq5qupfeExjhyHXUpyr%2Br74VC3w6ddE%2F5ChikKboj4IO4Nv%2B78VzAxZZVfrS4AtYnhRwMSInYQQl4U4EV6XsJ6BASSdfqcm0tHW1T%2FUuHCgK3x1jM3WZZHesHJs86jQTaZKkDAy3TYi5519KJPdd7lyughUZlXhY%2FPVadY190r4VqrfSAF64xOaHx5NrEacEqY1oNozWFN9%2FtJmajIeEptDkN5%2F4geLnc10MxtyFwbweC0iAEivguynEDZ%2F2x%2BKw%3D%7Ctkp%3ABk9SR4a27vebZg,https://i.ebayimg.com/images/g/G38AAOSw3zBnlHZo/s-l300.webp,2025-08-25T12:30:21.712615
